  6490.00000      3.37319
  6500.00000      3.36664
  6510.00000      3.36010
  6520.00000      3.35359
  6530.00000      3.34709
  6540.00000      3.34062
  6550.00000      3.33416
  6560.00000      3.32773
  6570.00000      3.32131
  6580.00000      3.31491
  6590.00000      3.30853
  6600.00000      3.30218
  6610.00000      3.29584
  6620.00000      3.28952
  6630.00000      3.28322
  6640.00000      3.27694
  6650.00000      3.27067
  6660.00000      3.26443
  6670.00000      3.25820
  6680.00000      3.25200
  6690.00000      3.24581
  6700.00000      3.23964
  6710.00000      3.23349
  6720.00000      3.22736
  6730.00000      3.22124
  6740.00000      3.21515
  6750.00000      3.20907
  6760.00000      3.20301
  6770.00000      3.19696
  6780.00000      3.19094
  6790.00000      3.18493
  6800.00000      3.17894
  6810.00000      3.17297
  6820.00000      3.16702
  6830.00000      3.16108
  6840.00000      3.15516
  6850.00000      3.14926
  6860.00000      3.14337
  6870.00000      3.13751
  6880.00000      3.13166
  6890.00000      3.12582
  6900.00000      3.12001
  6910.00000      3.11421
  6920.00000      3.10842
  6930.00000      3.10266
  6940.00000      3.09691
  6950.00000      3.09117
  6960.00000      3.08546
  6970.00000      3.07976
  6980.00000      3.07407
  6990.00000      3.06840
  7000.00000      3.06275
  7010.00000      3.05712
  7020.00000      3.05150
  7030.00000      3.04589
  7040.00000      3.04031
  7050.00000      3.03473
  7060.00000      3.02918
  7070.00000      3.02364
  7080.00000      3.01811
  7090.00000      3.01260
  7100.00000      3.00711
  7110.00000      3.00163
  7120.00000      2.99617
  7130.00000      2.99072
  7140.00000      2.98529
  7150.00000      2.97987
  7160.00000      2.97447
  7170.00000      2.96909
  7180.00000      2.96371
  7190.00000      2.95836
  7200.00000      2.95301
  7210.00000      2.94769
  7220.00000      2.94238
  7230.00000      2.93708
  7240.00000      2.93180
  7250.00000      2.92653
  7260.00000      2.92127
  7270.00000      2.91603
  7280.00000      2.91081
  7290.00000      2.90560
  7300.00000      2.90040
  7310.00000      2.89522
  7320.00000      2.89005
  7330.00000      2.88490
  7340.00000      2.87976
  7350.00000      2.87463
  7360.00000      2.86952
  7370.00000      2.86442
  7380.00000      2.85934
  7390.00000      2.85427
  7400.00000      2.84921
  7410.00000      2.84417
  7420.00000      2.83914
  7430.00000      2.83412
  7440.00000      2.82912
  7450.00000      2.82413
  7460.00000      2.81915
  7470.00000      2.81419
  7480.00000      2.80924
  7490.00000      2.80431
  7500.00000      2.79938
  7510.00000      2.79447
  7520.00000      2.78958
  7530.00000      2.78469
  7540.00000      2.77982
  7550.00000      2.77497
  7560.00000      2.77012
  7570.00000      2.76529
  7580.00000      2.76047
  7590.00000      2.75566
  7600.00000      2.75087
  7610.00000      2.74609
  7620.00000      2.74132
  7630.00000      2.73656
  7640.00000      2.73182
  7650.00000      2.72709
  7660.00000      2.72237
  7670.00000      2.71766
  7680.00000      2.71297
  7690.00000      2.70828
  7700.00000      2.70361
  7710.00000      2.69896
  7720.00000      2.69431
  7730.00000      2.68968
  7740.00000      2.68505
  7750.00000      2.68044
  7760.00000      2.67585
  7770.00000      2.67126
  7780.00000      2.66668
  7790.00000      2.66212
  7800.00000      2.65757
  7810.00000      2.65303
  7820.00000      2.64850
  7830.00000      2.64399
  7840.00000      2.63948
  7850.00000      2.63499
  7860.00000      2.63051
  7870.00000      2.62604
  7880.00000      2.62158
  7890.00000      2.61713
  7900.00000      2.61269
